,county,state,city,zipcode,latitude,longitude
55962,Texas,TX,Arlington,75050,32.773069,-97.005227
55963,Texas,TX,Arlington,75051,32.729439,-96.996469
55964,Texas,TX,Arlington,75052,32.664684,-97.029478
55965,Texas,TX,Arlington,76001,32.632033,-97.150544
55966,Texas,TX,Arlington,76002,32.621896,-97.093509
55967,Texas,TX,Arlington,76006,32.784931,-97.099915
55968,Texas,TX,Arlington,76010,32.722828,-97.080311
55969,Texas,TX,Arlington,76011,32.754272,-97.083196
55970,Texas,TX,Arlington,76012,32.75513,-97.139242
55971,Texas,TX,Arlington,76013,32.719328000000004,-97.155027
55972,Texas,TX,Arlington,76014,32.692105,-97.086517
55973,Texas,TX,Arlington,76015,32.692198,-97.133787
55974,Texas,TX,Arlington,76016,32.689221999999994,-97.18913
55975,Texas,TX,Arlington,76017,32.662513,-97.164024
55976,Texas,TX,Arlington,76018,32.665057,-97.096793
55977,Texas,TX,Arlington,76040,32.814107,-97.091323
55978,Texas,TX,Arlington,76060,32.639649,-97.217476
55979,Texas,TX,Arlington,76063,32.57074,-97.144837
55980,Texas,TX,Arlington,76112,32.747426000000004,-97.217658
55981,Texas,TX,Arlington,76119,32.691146999999994,-97.262625
55982,Texas,TX,Arlington,76120,32.775915000000005,-97.180963
55984,Texas,TX,Arp,75750,32.267540000000004,-95.077715
55987,Texas,TX,Asherton,78827,28.421951,-99.733002
55989,Texas,TX,Aspermont,79502,33.183064,-100.245133
55990,Texas,TX,Atascocita,77346,29.994499,-95.177499
55991,Texas,TX,Athens,75751,32.094348,-95.906047
55992,Texas,TX,Athens,75752,32.251937,-95.799861
55994,Texas,TX,Atlanta,75551,33.119332,-94.220491
55995,Texas,TX,Atlanta,75572,33.225893,-94.127695
55997,Texas,TX,Aubrey,76227,33.274295,-96.988878
55998,Texas,TX,Aubrey,76258,33.371094,-96.932335
55999,Texas,TX,Aurora,76078,33.093365000000006,-97.462793
56000,Texas,TX,Austin,78610,30.078514,-97.838012
56001,Texas,TX,Austin,78613,30.50391,-97.82418
56002,Texas,TX,Austin,78617,30.148536,-97.59303
56003,Texas,TX,Austin,78641,30.562557,-97.907846
56004,Texas,TX,Austin,78652,30.13282,-97.874689
56005,Texas,TX,Austin,78653,30.339717,-97.523482
56006,Texas,TX,Austin,78660,30.43963,-97.594687
56007,Texas,TX,Austin,78664,30.505414,-97.647284
56008,Texas,TX,Austin,78681,30.534424,-97.725741
56009,Texas,TX,Austin,78701,30.270569,-97.742589
56010,Texas,TX,Austin,78702,30.263378000000003,-97.714483
56011,Texas,TX,Austin,78703,30.293268,-97.76605
56012,Texas,TX,Austin,78704,30.243032,-97.765081
56013,Texas,TX,Austin,78705,30.294331,-97.738516
56014,Texas,TX,Austin,78712,30.282173,-97.731003
56015,Texas,TX,Austin,78717,30.48823,-97.752203
56016,Texas,TX,Austin,78719,30.19729,-97.667423
56017,Texas,TX,Austin,78721,30.269969,-97.683557
56018,Texas,TX,Austin,78722,30.289958,-97.7147
56019,Texas,TX,Austin,78723,30.304269,-97.685713
56020,Texas,TX,Austin,78724,30.292709,-97.617945
56021,Texas,TX,Austin,78725,30.230011,-97.608576
56022,Texas,TX,Austin,78726,30.429504,-97.842067
56023,Texas,TX,Austin,78727,30.429937,-97.717796
56024,Texas,TX,Austin,78728,30.45417,-97.692183
56025,Texas,TX,Austin,78729,30.458396,-97.755344
56026,Texas,TX,Austin,78730,30.370285,-97.836153
56027,Texas,TX,Austin,78731,30.348244,-97.768139
56028,Texas,TX,Austin,78732,30.37789,-97.895024
56029,Texas,TX,Austin,78733,30.321401,-97.884739
56030,Texas,TX,Austin,78734,30.378546000000004,-97.950628
56031,Texas,TX,Austin,78735,30.269121,-97.868816
56032,Texas,TX,Austin,78736,30.261082,-97.959436
56033,Texas,TX,Austin,78737,30.190246,-97.956906
56034,Texas,TX,Austin,78738,30.320039,-97.958301
56035,Texas,TX,Austin,78739,30.178469,-97.88869
56036,Texas,TX,Austin,78741,30.230459000000003,-97.714198
56037,Texas,TX,Austin,78742,30.242354,-97.6592
56038,Texas,TX,Austin,78744,30.177791,-97.725147
56039,Texas,TX,Austin,78745,30.206851,-97.797381
56040,Texas,TX,Austin,78746,30.29686,-97.809566
56041,Texas,TX,Austin,78747,30.126966,-97.739969
56042,Texas,TX,Austin,78748,30.166435,-97.82339
56043,Texas,TX,Austin,78749,30.216175,-97.85583
56044,Texas,TX,Austin,78750,30.418782,-97.802266
56045,Texas,TX,Austin,78751,30.310788,-97.722749
56046,Texas,TX,Austin,78752,30.331815,-97.704283
56047,Texas,TX,Austin,78753,30.382024,-97.673638
56048,Texas,TX,Austin,78754,30.355402,-97.641852
56049,Texas,TX,Austin,78756,30.322223,-97.740169
56050,Texas,TX,Austin,78757,30.351537,-97.73257
56051,Texas,TX,Austin,78758,30.387987,-97.706848
56052,Texas,TX,Austin,78759,30.402667,-97.761037
56054,Texas,TX,Austwell,77950,28.291992,-96.898424
56055,Texas,TX,Avery,75554,33.553515000000004,-94.780261
56056,Texas,TX,Avinger,75630,32.867555,-94.549488
56057,Texas,TX,Azle,76020,32.900196,-97.561179
56059,Texas,TX,Bacliff,77518,29.507162,-94.987247
56060,Texas,TX,Bailey,75413,33.44144,-96.179163
56061,Texas,TX,Bailey,75452,33.402226,-96.23857
56062,Texas,TX,Bailey,75496,33.34964,-96.057908
56063,Texas,TX,Bailey's Prairie,77515,29.173438,-95.451542
56064,Texas,TX,Baird,79504,32.335802,-99.350571
56066,Texas,TX,Balch Springs,75149,32.773369,-96.618811
56067,Texas,TX,Balch Springs,75180,32.716606,-96.620087
56068,Texas,TX,Balch Springs,75181,32.723893,-96.555804
56069,Texas,TX,Balch Springs,75217,32.710306,-96.678549
56070,Texas,TX,Balch Springs,75253,32.674426000000004,-96.609228
56071,Texas,TX,Balcones Heights,78201,29.468413,-98.528889
56072,Texas,TX,Balcones Heights,78213,29.516395000000003,-98.523017
56073,Texas,TX,Ballinger,76821,31.738576,-99.934162
56075,Texas,TX,Balmorhea,79718,31.004969,-103.759065
56077,Texas,TX,Bandera,78003,29.707222,-99.095171
56079,Texas,TX,Bangs,76823,31.706204,-99.151374
56081,Texas,TX,Banquete,78339,27.805059,-97.792233
56082,Texas,TX,Bardwell,75101,32.270032,-96.702494
56083,Texas,TX,Bardwell,75119,32.32695,-96.589539
56086,Texas,TX,Barry,75102,32.057938,-96.632547
56087,Texas,TX,Barstow,79719,31.460655,-103.404137
56088,Texas,TX,Bartlett,76511,30.802086,-97.424363
56090,Texas,TX,Bartonville,76226,33.114714,-97.173909
56091,Texas,TX,Bastrop,78602,30.12382,-97.32771
56093,Texas,TX,Batesville,78829,28.888748,-99.562652
56094,Texas,TX,Bay City,77414,28.908185,-95.868152
56096,Texas,TX,Bayou Vista,77563,29.303625,-95.032385
56097,Texas,TX,Bayside,78340,28.1207,-97.19689
56098,Texas,TX,Baytown,77520,29.733275,-94.994118
56099,Texas,TX,Baytown,77521,29.801948,-94.971708
56100,Texas,TX,Baytown,77523,29.789523,-94.859125
56101,Texas,TX,Baytown,77562,29.834034000000003,-95.051268
56103,Texas,TX,Bayview,78566,26.148406,-97.370376
56104,Texas,TX,Beach City,77523,29.789523,-94.859125
56105,Texas,TX,Bear Creek,78737,30.190246,-97.956906
56106,Texas,TX,Beasley,77417,29.464406,-95.966234
56107,Texas,TX,Beaumont,77627,29.986791,-94.009416
56108,Texas,TX,Beaumont,77701,30.073053,-94.105486
56109,Texas,TX,Beaumont,77702,30.086269,-94.128303
56110,Texas,TX,Beaumont,77703,30.145982,-94.126674
56111,Texas,TX,Beaumont,77705,29.898029,-94.161175
56112,Texas,TX,Beaumont,77706,30.102243,-94.173445
56113,Texas,TX,Beaumont,77707,30.053142,-94.166056
56114,Texas,TX,Beaumont,77708,30.146124,-94.160613
56115,Texas,TX,Beaumont,77713,30.071005,-94.252135
56117,Texas,TX,Beckville,75631,32.249318,-94.45322
56119,Texas,TX,Bedford,76021,32.852971000000004,-97.130443
56120,Texas,TX,Bedford,76022,32.830659000000004,-97.145163
56121,Texas,TX,Bedford,76039,32.860285,-97.086028
56122,Texas,TX,Bedford,76040,32.814107,-97.091323
56123,Texas,TX,Bedford,76053,32.8172,-97.180586
56124,Texas,TX,Bedford,76054,32.85941,-97.178636
56125,Texas,TX,Bedias,77831,30.726709000000003,-95.90388
56126,Texas,TX,Bee Cave,78738,30.320039,-97.958301
56127,Texas,TX,Beeville,78102,28.407712,-97.71062
56129,Texas,TX,Bellaire,77401,29.705132,-95.460959
56130,Texas,TX,Bellevue,76228,33.617909999999995,-98.062664
56131,Texas,TX,Bellmead,76705,31.620914000000003,-97.098526
56132,Texas,TX,Bells,75414,33.623645,-96.427867
56133,Texas,TX,Bellville,77418,29.987117,-96.252942
56135,Texas,TX,Belton,76502,31.104022,-97.412045
56136,Texas,TX,Belton,76513,31.051469,-97.500003
56137,Texas,TX,Belton,76571,30.925739,-97.59865
56139,Texas,TX,Benavides,78332,27.724313,-98.134487
56140,Texas,TX,Benavides,78341,27.634419,-98.496692
56142,Texas,TX,Benbrook,76109,32.70065,-97.386965
56143,Texas,TX,Benbrook,76116,32.720723,-97.447033
56144,Texas,TX,Benbrook,76126,32.635919,-97.511626
56145,Texas,TX,Benbrook,76132,32.668193,-97.415906
56146,Texas,TX,Benjamin,79505,33.577057,-99.809712
56149,Texas,TX,Berryville,75763,32.042753999999995,-95.523388
56150,Texas,TX,Bertram,78605,30.773295,-98.04518
56152,Texas,TX,Beverly Hills,76711,31.513756,-97.152983
56153,Texas,TX,Bevil Oaks,77713,30.071005,-94.252135
56154,Texas,TX,Big Lake,76932,31.268726,-101.542078
56156,Texas,TX,Big Sandy,75755,32.641695,-95.075624
56158,Texas,TX,Big Spring,79720,32.253541,-101.47264
56161,Texas,TX,Big Wells,78830,28.524903,-99.50848
56163,Texas,TX,Bigfoot,78005,28.941736,-98.851298
56164,Texas,TX,Bishop,78343,27.615199,-97.753862
56166,Texas,TX,Bishop Hills,79124,35.266733,-101.958411
56168,Texas,TX,Blackwell,79506,32.106426,-100.313408
56169,Texas,TX,Blanco,78606,30.083786,-98.476159
56171,Texas,TX,Blanket,76432,31.842565000000004,-98.805134
56173,Texas,TX,Blessing,77419,28.849599,-96.256786
56174,Texas,TX,Bloomburg,75556,33.154789,-94.062407
56175,Texas,TX,Blooming Grove,76626,32.122997,-96.723082
56177,Texas,TX,Bloomington,77951,28.634388,-96.901049
56178,Texas,TX,Blossom,75416,33.683869,-95.344733
56181,Texas,TX,Blue Mound,76131,32.881821,-97.345943
56182,Texas,TX,Blue Ridge,75424,33.321715000000005,-96.378507
56183,Texas,TX,Blue Ridge,75442,33.174219,-96.356004
56186,Texas,TX,Blum,76627,32.108512,-97.395815
56188,Texas,TX,Boerne,78006,29.85855,-98.703353
56189,Texas,TX,Boerne,78015,29.742911,-98.651442
56191,Texas,TX,Bogata,75417,33.439658,-95.140371
56193,Texas,TX,Boling,77420,29.258985,-95.930309
56196,Texas,TX,Bonham,75418,33.571922,-96.170962
56197,Texas,TX,Bonham,75438,33.615571,-96.072162
56199,Texas,TX,Bonney,77515,29.173438,-95.451542
56200,Texas,TX,Bonney,77583,29.380856,-95.468782
56201,Texas,TX,Booker,79005,36.380233,-100.507442
56203,Texas,TX,Borden County,79738,32.751934000000006,-101.474837
56204,Texas,TX,Borger,79007,35.706836,-101.398807
56207,Texas,TX,Bovina,79009,34.533282,-102.879628
56208,Texas,TX,Bowie,76230,33.520571999999994,-97.95612
56211,Texas,TX,Boyd,76023,33.041942,-97.597083
56212,Texas,TX,Boyd,76234,33.276319,-97.514178
56213,Texas,TX,Boys Ranch,79010,35.450973,-102.140605
56214,Texas,TX,Brackettville,78832,29.395621,-100.439985
56216,Texas,TX,Brady,76825,31.106301,-99.394237
56217,Texas,TX,Brady,76858,31.176951000000003,-99.616412
56219,Texas,TX,Brazoria,77422,28.960348,-95.557701
56220,Texas,TX,Brazos Bend,76048,32.422346999999995,-97.811542
56221,Texas,TX,Brazos Bend,76049,32.459816,-97.706975
56222,Texas,TX,Brazos Country,77474,29.780109000000003,-96.181158
56223,Texas,TX,Breckenridge,76424,32.801213,-98.88698
56224,Texas,TX,Bremond,76629,31.14975,-96.651785
56226,Texas,TX,Brenham,77833,30.215075,-96.410272
56229,Texas,TX,Briarcliff,78669,30.43072,-98.112778
56230,Texas,TX,Briaroaks,76028,32.532677,-97.306547
56231,Texas,TX,Bridge City,77611,30.014439000000003,-93.828243
56232,Texas,TX,Bridge City,77630,30.066254,-93.870098
56233,Texas,TX,Bridgeport,76426,33.166041,-97.845101
56234,Texas,TX,Bridgeport,76431,33.318616,-97.856392
56237,Texas,TX,Broaddus,75929,31.245162,-94.175514
56239,Texas,TX,Bronte,76933,31.856368,-100.288351
56241,Texas,TX,Brookshire,77423,29.856772,-95.977313
56243,Texas,TX,Brookside,77581,29.561596999999995,-95.279759
56244,Texas,TX,Browndell,75931,31.113664,-94.021385
56245,Texas,TX,Brownfield,79316,33.137907,-102.326183
56247,Texas,TX,Brownsboro,75756,32.302029,-95.600894
56248,Texas,TX,Brownsville,78520,25.963264,-97.550453
56249,Texas,TX,Brownsville,78521,25.943923,-97.317944
56250,Texas,TX,Brownsville,78526,25.995689,-97.450848
56251,Texas,TX,Brownsville,78566,26.148406,-97.370376
56252,Texas,TX,Brownsville,78575,26.021916,-97.526273
56253,Texas,TX,Brownsville,78578,26.051625,-97.312767
56254,Texas,TX,Brownsville,78583,26.261363,-97.489015
56255,Texas,TX,Brownsville,78586,26.106086,-97.629292
56257,Texas,TX,Brownwood,76801,31.748303000000003,-99.032891
56258,Texas,TX,Brownwood,76802,31.743506,-98.911446
56260,Texas,TX,Bruceville-Eddy,76524,31.268644,-97.202495
56261,Texas,TX,Bruceville-Eddy,76630,31.340795,-97.21101
56262,Texas,TX,Bruni,78344,27.480039,-98.864746
56264,Texas,TX,Bryan,77801,30.639285,-96.362454
56265,Texas,TX,Bryan,77802,30.661248,-96.322614
56266,Texas,TX,Bryan,77803,30.680975,-96.386145
56267,Texas,TX,Bryan,77807,30.677687,-96.483601
56268,Texas,TX,Bryan,77808,30.797736,-96.312084
56269,Texas,TX,Bryan,77840,30.609070000000003,-96.325998
56270,Texas,TX,Bryan,77845,30.562014,-96.2739
56271,Texas,TX,Bryson,76427,33.158189,-98.377664
56273,Texas,TX,Buchanan Dam,78609,30.759723,-98.438345
56275,Texas,TX,Buckholts,76518,30.852653000000004,-97.148898
56277,Texas,TX,Buda,78610,30.078514,-97.838012
56279,Texas,TX,Buffalo,75831,31.473667,-96.009365
56281,Texas,TX,Buffalo Gap,79508,32.274081,-99.826041
56282,Texas,TX,Buffalo Springs,79364,33.452358000000004,-101.644072
56283,Texas,TX,Buffalo Springs,79404,33.527702000000005,-101.793717
56284,Texas,TX,Bullard,75703,32.235111,-95.320764
56285,Texas,TX,Bullard,75757,32.110453,-95.348074
56287,Texas,TX,Bulverde,78070,29.897838,-98.40311
56288,Texas,TX,Bulverde,78163,29.769466,-98.453225
56289,Texas,TX,Bulverde,78266,29.650495000000003,-98.338431
56290,Texas,TX,Buna,77612,30.402074,-93.922367
56291,Texas,TX,Bunker Hill,77024,29.772179,-95.514203
56292,Texas,TX,Burkburnett,76305,34.006193,-98.387687
56293,Texas,TX,Burkburnett,76354,34.103277,-98.622462
56294,Texas,TX,Burkburnett,76367,33.9732,-98.720985
56296,Texas,TX,Burke,75941,31.187072,-94.758803
56297,Texas,TX,Burleson,76009,32.414937,-97.200076
56298,Texas,TX,Burleson,76028,32.532677,-97.306547
56299,Texas,TX,Burleson,76031,32.346162,-97.328078
56300,Texas,TX,Burleson,76036,32.581053000000004,-97.419576
56301,Texas,TX,Burleson,76058,32.470332,-97.424179
56302,Texas,TX,Burnet,78605,30.773295,-98.04518
56303,Texas,TX,Burnet,78611,30.801051,-98.28349
56305,Texas,TX,Burton,77835,30.193586,-96.588051
56308,Texas,TX,Byers,76357,34.082363,-98.184965
56309,Texas,TX,Byers,76377,34.008318,-98.258589
56310,Texas,TX,Bynum,76631,31.975524,-96.977168
56311,Texas,TX,Cactus,79013,36.038768,-102.003123
56312,Texas,TX,Caddo Mills,75135,33.066345,-96.221437
